dataset,mode,fold,run_index,family_id,family_label,result_type,result_label,rmse_raw,rmse_model_space,standardized_targets,source,entry_id,entry_label
yacht,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,1.6810870170593262,0.10974546521902084,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
yacht,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,6.725344181060791,0.4390469193458557,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
yacht,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,4.241762638092041,0.2769126296043396,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
yacht,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,1.2973536252975464,0.08469440788030624,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
yacht,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.8419151902198792,0.05496228486299515,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
yacht,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.6563771963119507,0.10813234001398087,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
yacht,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.0333640575408936,0.06746052205562592,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
yacht,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,2.025944709777832,0.12840837240219116,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
yacht,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,0.8526551723480225,0.05404298007488251,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
yacht,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,5.521938323974609,0.3499913811683655,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
yacht,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,2.8727941513061523,0.1820833683013916,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
yacht,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,1.3315997123718262,0.08439943194389343,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
yacht,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.8563385009765625,0.05427642539143562,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
yacht,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.4447468519210815,0.0915709137916565,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
yacht,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.0492748022079468,0.06650511920452118,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
energy_efficiency,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,0.9520108699798584,0.09468712657690048,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
energy_efficiency,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,1.1276592016220093,0.11215712875127792,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
energy_efficiency,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.9605516195297241,0.09553658217191696,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
energy_efficiency,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.9768325686454773,0.09715588390827179,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
energy_efficiency,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,0.4738501310348511,0.04712919145822525,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
energy_efficiency,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.47557803988456726,0.04730105772614479,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
energy_efficiency,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.4709939956665039,0.04684513434767723,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
energy_efficiency,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.4585479497909546,0.04560724273324013,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
energy_efficiency,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,0.8319811224937439,0.08240749686956406,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
energy_efficiency,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,1.1489057540893555,0.11379878222942352,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
energy_efficiency,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.8256991505622864,0.08178526163101196,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
energy_efficiency,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.193720817565918,0.11823770403862,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
energy_efficiency,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,0.7823043465614319,0.0774870216846466,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
energy_efficiency,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.7487053871154785,0.07415905594825745,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
energy_efficiency,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.5400829315185547,0.05349506810307503,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
energy_efficiency,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.542177677154541,0.05370253324508667,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
energy_efficiency,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,1.4710354804992676,0.14683200418949127,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
energy_efficiency,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,1.0852184295654297,0.10832152515649796,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
energy_efficiency,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.0351536273956299,0.103324294090271,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
energy_efficiency,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.2233614921569824,0.12211033701896667,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
energy_efficiency,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,0.5225478410720825,0.052158329635858536,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
energy_efficiency,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.516118586063385,0.05151659622788429,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
energy_efficiency,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.5304418206214905,0.05294627696275711,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
energy_efficiency,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.5303168296813965,0.05293378606438637,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
energy_efficiency,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,0.9377626180648804,0.09330269694328308,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
energy_efficiency,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,0.823663055896759,0.0819503664970398,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
energy_efficiency,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.8822253942489624,0.08777705579996109,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
energy_efficiency,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.1118453741073608,0.1106230765581131,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
energy_efficiency,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,0.569063663482666,0.056618984788656235,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
energy_efficiency,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.5731273293495178,0.0570233054459095,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
energy_efficiency,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.4971260726451874,0.04946156591176987,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
energy_efficiency,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.48542097210884094,0.04829695075750351,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
energy_efficiency,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,1.0648586750030518,0.10411905497312546,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
energy_efficiency,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,0.8986985087394714,0.08787237107753754,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
energy_efficiency,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.9195479154586792,0.08991096913814545,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
energy_efficiency,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.8565853238105774,0.08375465869903564,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
energy_efficiency,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,0.4930945932865143,0.048213496804237366,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
energy_efficiency,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.5137637257575989,0.050234463065862656,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
energy_efficiency,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.5216229557991028,0.05100291222333908,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
energy_efficiency,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.5042402148246765,0.04930327087640762,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
bike_sharing,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,56.663490295410156,0.3109610974788666,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
bike_sharing,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,52.35555648803711,0.28731977939605713,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
bike_sharing,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,56.50365447998047,0.31008395552635193,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
bike_sharing,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,52.235591888427734,0.28666144609451294,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
bike_sharing,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,46.07058334350586,0.2528287470340729,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
bike_sharing,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,45.11362838745117,0.24757711589336395,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
bike_sharing,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,47.77549743652344,0.26218509674072266,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
bike_sharing,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,46.2154541015625,0.2536237835884094,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
bike_sharing,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,56.392799377441406,0.31014615297317505,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
bike_sharing,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,51.02790451049805,0.2806406319141388,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
bike_sharing,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,55.632240295410156,0.30596327781677246,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
bike_sharing,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,50.410743713378906,0.2772463858127594,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
bike_sharing,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,41.579315185546875,0.2286757379770279,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
bike_sharing,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,41.626808166503906,0.22893694043159485,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
bike_sharing,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,46.028446197509766,0.25314486026763916,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
bike_sharing,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,44.63615798950195,0.24548761546611786,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
bike_sharing,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,56.966224670410156,0.3129783570766449,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
bike_sharing,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,53.15483856201172,0.2920381724834442,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
bike_sharing,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,56.96051025390625,0.31294694542884827,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
bike_sharing,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,53.85934829711914,0.2959088385105133,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
bike_sharing,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,46.38391876220703,0.2548380494117737,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
bike_sharing,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,46.11837387084961,0.25337910652160645,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
bike_sharing,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,46.7579460144043,0.25689297914505005,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
bike_sharing,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,45.720401763916016,0.2511926293373108,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
bike_sharing,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,56.93769836425781,0.3158440589904785,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
bike_sharing,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,51.964412689208984,0.28825631737709045,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
bike_sharing,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,68.3770751953125,0.37930044531822205,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
bike_sharing,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,57.13255310058594,0.31692495942115784,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
bike_sharing,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,44.4639892578125,0.24665005505084991,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
bike_sharing,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,44.3938102722168,0.24626079201698303,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
bike_sharing,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,46.93978500366211,0.2603837549686432,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
bike_sharing,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,44.926902770996094,0.2492179572582245,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
bike_sharing,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,57.73639678955078,0.31970155239105225,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
bike_sharing,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,53.03319549560547,0.29365870356559753,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
bike_sharing,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,57.31538391113281,0.31737032532691956,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
bike_sharing,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,51.57877731323242,0.28560522198677063,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
bike_sharing,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,45.4091682434082,0.25144246220588684,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
bike_sharing,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,45.25544357299805,0.2505912482738495,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
bike_sharing,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,45.79127883911133,0.25355833768844604,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
bike_sharing,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,45.81907653808594,0.2537122666835785,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
wine,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,0.6125240921974182,0.698711633682251,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
wine,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,0.6106162071228027,0.6965352892875671,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
wine,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6092772483825684,0.6950079202651978,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
wine,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6087446808815002,0.6944004893302917,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
wine,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,0.6315692663192749,0.7204366326332092,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
wine,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6222245097160339,0.7097769975662231,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
wine,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6312033534049988,0.7200192809104919,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
wine,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6229655742645264,0.7106223702430725,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
wine,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,0.62147456407547,0.7116736173629761,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
wine,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,0.6190397143363953,0.7088854312896729,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
wine,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6164690256118774,0.7059416174888611,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
wine,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6151143312454224,0.704390287399292,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
wine,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,0.6376009583473206,0.7301405668258667,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
wine,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6285060048103333,0.7197256684303284,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
wine,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6364278793334961,0.7287973165512085,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
wine,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6227975487709045,0.713188648223877,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
wine,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,0.612568736076355,0.7023404240608215,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
wine,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,0.6102150082588196,0.6996417045593262,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
wine,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6094549894332886,0.6987703442573547,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
wine,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6082509756088257,0.6973899006843567,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
wine,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,0.6307162046432495,0.7231473922729492,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
wine,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6215782165527344,0.7126703262329102,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
wine,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6300663352012634,0.7224022746086121,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
wine,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.626133918762207,0.7178935408592224,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
wine,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,0.6129779815673828,0.7040930390357971,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
wine,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,0.6117077469825745,0.7026340961456299,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
wine,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6089518070220947,0.6994684338569641,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
wine,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6119652986526489,0.7029297947883606,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
wine,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,0.6295891404151917,0.7231734395027161,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
wine,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6221067905426025,0.7145788669586182,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
wine,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6279972791671753,0.7213448882102966,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
wine,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6298825740814209,0.7235104441642761,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
wine,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,0.6105350255966187,0.6988581418991089,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
wine,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,0.6084057092666626,0.6964207887649536,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
wine,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6075337529182434,0.6954227089881897,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
wine,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6020678877830505,0.6891661286354065,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
wine,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,0.6224367022514343,0.7124816179275513,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
wine,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6131453514099121,0.7018460631370544,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
wine,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.621485710144043,0.7113929986953735,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
wine,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6125237345695496,0.7011345624923706,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
