dataset,mode,fold,run_index,family_id,family_label,result_type,result_label,rmse_raw,rmse_model_space,standardized_targets,source,entry_id,entry_label,resume_source
wine,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6629384756088257,0.7671418190002441,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
wine,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,0.6697186827659607,0.7749877572059631,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
wine,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6665681004524231,0.7713419795036316,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
wine,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6675776839256287,0.7725102305412292,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
wine,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6668225526809692,0.771636426448822,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
wine,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,0.5939207673072815,0.6735720038414001,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
wine,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,0.5925599932670593,0.6720286011695862,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
wine,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.5905852317810059,0.6697890758514404,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
wine,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.58857262134552,0.6675065755844116,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
wine,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,0.6016443371772766,0.6823312640190125,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
wine,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6015673875808716,0.6822440028190613,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
wine,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6007725596427917,0.681342601776123,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
wine,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.5933980941772461,0.6729791760444641,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
wine,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,0.5955302715301514,0.6773368120193481,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
wine,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,0.593367874622345,0.674877405166626,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
wine,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.5928691029548645,0.6743100881576538,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
wine,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.5910205841064453,0.6722076535224915,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
wine,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,0.6167045831680298,0.7014198303222656,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
wine,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6084895133972168,0.6920762658119202,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
wine,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6163979768753052,0.7010710835456848,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
wine,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6071765422821045,0.6905829310417175,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
